InventoryLogID,ProductID,QuantityChange,ChangeDate,Reason
e36acb69-3a4d-42c0-b5d2-65a6c29b1a7f,6749,-2,2023-07-14,Sale
29c818b5-c289-49c6-a777-8a9b181fd95c,793,-2,2022-06-25,Sale
0cc19a9b-fba2-4ef9-aa64-599d737ac078,4537,-5,2022-10-25,Sale
1c7e1b46-cbba-4a8b-908d-caa91f3294b7,5624,-1,2023-08-29,Sale
4825d3cc-503e-4e04-8887-4b0daf332154,641,-4,2023-06-30,Sale
009153a3-0bc3-4512-ae4f-a8067fbe2bc3,8762,-5,2023-07-07,Sale
60833264-2982-444f-b2aa-4150175fadff,6970,-3,2023-05-12,Sale
13738c8b-488c-4670-93d2-1d8b0dad011c,793,-2,2023-01-11,Sale
fdcf9bfc-96b9-4aaa-9492-5cc8c0d3394f,4766,-1,2022-12-28,Sale
364cc5c3-f43c-40ad-8fad-9428e0263a61,3962,-5,2022-05-01,Sale
97e96540-c0f1-43bb-88bf-ecae8f7d3d0e,3962,-1,2023-07-07,Sale
915c761e-1947-460d-82b7-fb88a245adad,7635,-3,2022-04-14,Sale
759a6952-d320-4e08-b7c7-3d0db9eed6e6,345,-5,2021-12-26,Sale
be11c5be-4a02-4480-89df-24306147416e,4335,-1,2023-01-03,Sale
bbbf8aef-01a0-4917-98f5-e9df6bc39912,8134,-3,2023-04-05,Sale
c27881f7-efc0-4a9c-976e-21d52b09fdd0,2523,-3,2023-01-02,Sale
a1d93e45-a4f7-4a09-8a0e-2c8d010a6aac,4339,-2,2022-05-30,Sale
1ef19d4a-3b0b-42bf-a29d-11a6b506936d,8831,-4,2021-12-12,Sale
b790377f-2cc9-4fda-8f96-555184866a19,3687,-4,2023-07-24,Sale
f17a25f2-df66-49fa-8092-0be92dc14006,7883,-1,2023-03-13,Sale
84b55df0-b38a-47e6-913b-521957858860,7177,-2,2022-06-01,Sale
bcaeb32b-cb12-4f11-98f1-c380d06d9fd6,6766,-2,2023-05-07,Sale
f3832e14-6269-4fd2-a064-8827e79697a9,6520,-4,2023-11-06,Sale
4efb5f1b-04c9-40c5-9df1-46bdfd91dd4b,835,-1,2023-09-03,Sale
eb07f1f7-5a5e-455a-91ab-554bc584e8d9,9502,-1,2023-01-10,Sale
46c6a994-4782-44c0-8a2d-5da8b4b7f971,8076,-5,2022-11-29,Sale
59d5d471-9d2f-4eb7-a5dc-a0945bdf0c6b,9891,-2,2022-01-27,Sale
6d0cc6f1-dad4-43f2-842a-a840dd306455,7453,-2,2023-01-31,Sale
23a2e656-36b8-4d53-bb1e-787daa21f396,8784,-3,2022-11-24,Sale
48455a2c-a59c-49b6-9b71-9fe243c06ec5,5864,-4,2023-06-18,Sale
6d80893c-1903-4e18-ba5c-571b37fc4395,5864,-1,2022-01-25,Sale
1e6e4fe8-604d-4b7b-9757-c28ac2388707,4518,-3,2022-03-03,Sale
604a1828-117b-4d10-9644-7e132df7bcd5,876,-3,2022-10-02,Sale
17baef5a-4cc9-45d1-9e9c-be162032da01,223,-1,2022-06-13,Sale
57985b27-58a3-4b3a-a186-4c0c02b0655b,7866,-4,2021-11-30,Sale
2cf27236-f4a8-498e-91f7-91f2902551d6,2066,-1,2022-12-08,Sale
3e12373b-467f-4cc6-8e9d-4108b0dd8c5b,5475,-1,2022-07-07,Sale
d06b7cf6-a71d-4f24-9910-c4f07b505866,2579,-5,2022-09-24,Sale
0d4f2313-c69c-4038-9040-67d8773ec92c,217,-2,2022-12-31,Sale
6f8df091-5c73-4c0a-9481-f20235ff496a,8875,-1,2022-07-03,Sale
3536bad4-4d53-45dd-a003-632ec8d3ddd4,5157,-1,2023-03-30,Sale
02b9c0ad-980d-4ba0-a7bc-445165ab605c,2512,-5,2023-06-10,Sale
c1818579-3ee5-4776-baf1-023aa28baec6,8769,-3,2023-08-18,Sale
c7460e32-6724-4d27-bd49-d827f9bc7099,2994,-2,2023-01-29,Sale
b606e7e0-4ccd-4da3-862f-651829757017,5963,-1,2023-05-08,Sale
7159ece0-e7c2-4ffe-9703-43cb01a7901d,5999,-5,2022-06-06,Sale
61e37452-5bfa-4bbe-82ba-8108ee8f4acf,2614,-1,2022-09-14,Sale
10a3e793-aba9-438a-a093-f2e1d22edf6c,4462,-5,2023-06-13,Sale
dbdb34ae-7470-41c6-b856-8e174ee17b73,8746,-2,2023-07-19,Sale
a30217d9-c8bd-400e-9075-5e38b526256c,7774,-1,2022-01-10,Sale
a12407ff-eeb0-4354-ada5-bb862e8c8059,7635,-3,2022-05-26,Sale
30008b17-475e-4124-be31-8bfac7f92bce,9280,-5,2022-12-24,Sale
dde7fb1a-a716-49d8-8c32-76bc82be588a,8188,-5,2023-10-28,Sale
36a48979-1af5-4390-bc90-810a27a27180,4131,-3,2022-12-22,Sale
58f53622-8f30-49e6-b0eb-db9e70af2329,2059,-2,2023-08-26,Sale
59ab99b2-b59e-4b0a-9cbe-a25e4419c27a,6686,-5,2022-12-04,Sale
b3c1c275-a5a1-4fef-b5b2-0846ee7e4b97,5157,-4,2022-08-11,Sale
44776d19-6432-4fb2-b7ac-33a6941d8906,3449,-4,2023-03-01,Sale
6d61c4bf-2238-4fc7-98f6-aa60cd762218,7022,-5,2023-05-10,Sale
e535f5ec-b8f2-451d-838b-23c4e7026e09,4335,-4,2023-10-25,Sale
cc87f435-0c7e-44c9-a22d-86215ca10319,1043,-5,2022-06-13,Sale
2a5544ea-ad3c-487c-b01b-5d6e9b3d26fa,6749,-5,2023-07-20,Sale
1737a4e3-7735-4a10-b2f6-17e26213681e,5619,-4,2022-02-01,Sale
a3f6392c-1659-4838-929a-c39d14620466,159,-3,2022-12-26,Sale
ce931ee8-edbe-4e1f-8caf-061a0df6b14b,4339,-3,2022-08-30,Sale
9eac39cf-ebce-4e50-9d2c-ba0311084b31,3962,-2,2022-02-01,Sale
e174e253-0bc2-4cb0-836f-effc7edb3245,8456,-2,2023-03-10,Sale
9d409f8d-7fc0-414c-b1b2-f5e8dbe15dc4,7140,-4,2022-06-10,Sale
878187a0-6526-4db0-b5e7-ef1cb140272f,2427,-4,2021-12-30,Sale
6296c2a6-958b-402c-8456-cc90f6bce9de,6001,-4,2022-01-12,Sale
69d74395-bac8-41b5-88eb-646f63f89c24,7747,-3,2022-12-28,Sale
62b63868-05da-4b91-9f73-bc00b49f8264,6302,-2,2022-01-20,Sale
185f3362-322e-4966-886b-9cb02a9a815b,617,-4,2022-08-20,Sale
7c384b9b-c8de-4767-9728-7d20c0c9e1e2,223,-5,2023-02-02,Sale
18d9addd-3bf3-44d9-880a-521f0d5f33bb,7761,-2,2023-04-06,Sale
ff2b0d37-4cda-4697-9798-282f065902c0,584,-3,2023-10-10,Sale
1987fb66-2fb5-4bda-bece-6d901bca262d,9407,-4,2022-02-27,Sale
de5f0016-adb2-44f5-989e-fc99cf37061c,2994,-5,2023-10-04,Sale
8461dd7f-e498-43a8-af66-d281d0c712a6,2512,-3,2021-12-29,Sale
a2d95f85-1eca-4c35-ba88-7743f3c24665,8831,-3,2022-06-15,Sale
7904b98d-e8a9-45d4-b995-2b211a8ac93f,8831,-1,2023-06-15,Sale
ac55f42b-4f0b-41e9-b11c-d42ccb0aef00,4307,-3,2023-01-14,Sale
ed1f349c-e3f4-4f32-aa70-f564b64770da,1819,-3,2022-09-17,Sale
3aa4a7ab-9b50-40ca-bd30-6331445691bc,8040,-2,2023-05-21,Sale
caeeac0d-153a-40be-b73f-c0c31eb3ccca,7795,-4,2022-03-04,Sale
e354b092-fbf9-4d03-ae0f-feae6b4054c5,4337,-1,2023-04-26,Sale
3496c3f8-6e41-499d-bbb1-d5be45195f38,98,-3,2022-12-20,Sale
010454c4-1643-41de-84e8-6ce13d71f1ad,6686,-2,2023-11-15,Sale
69eca511-6e73-4da7-b1a2-80582a1281b1,6165,-3,2022-03-25,Sale
7a992f09-372a-4d96-b1fa-f0789beac6eb,8746,-2,2022-08-31,Sale
143f0701-ff7d-4c88-a4d8-6ddb5e6ac24b,6770,-1,2022-05-19,Sale
a3d99ce9-6424-4f5c-aacd-1668dbbc65a7,12,-2,2022-07-28,Sale
dce0e08c-0eb0-4e91-b4f2-10cba2a19c47,5881,-3,2023-06-28,Sale
0912b21c-e939-4317-81fd-20742e07971f,159,-5,2022-01-29,Sale
54613eca-20c8-4d54-b8b5-ebb6578ccb0d,4270,-4,2022-06-24,Sale
bc44e0d8-1121-4b29-ba1b-65e1c19bf918,5188,-3,2022-09-12,Sale
8cf32d21-2788-440f-b6af-ed2affab07a3,6963,-1,2023-08-13,Sale
7b3a9e88-9d63-4d37-b8fc-a9ae2cc32b20,8241,-4,2022-07-10,Sale
2e1b183e-014e-4f6d-a61e-49ccb963cf6d,6165,-1,2023-07-24,Sale
5126db00-c808-4583-beee-e3d93c77ff70,7569,-4,2023-05-05,Sale
c28ea3ce-50fa-4ab1-bfb1-8aaae110edc6,8463,-1,2022-06-11,Sale
6d1152c1-14de-4fdd-9186-349801794b50,5759,-1,2022-05-10,Sale
d2be918d-3026-4661-844d-d15ac9e6ef69,6536,-4,2022-07-11,Sale
b49476cf-f661-4ba4-9619-26c241e9f4e3,3246,-1,2023-01-24,Sale
ab12d426-290d-4f9d-9e8e-ea660424c19e,5759,-5,2022-01-11,Sale
965b38d1-148f-40b8-8795-39bb276deb2e,8938,-4,2022-05-20,Sale
0ca19514-5572-41f9-921d-3bfdf4382f1c,7761,-3,2023-04-24,Sale
28b90d75-dd99-4416-9848-64ed40ef507c,5099,-1,2022-06-15,Sale
26ffa8e7-8bd7-4e94-b711-07a101471ce0,6986,-1,2022-06-01,Sale
f652c66c-7f3b-4d03-b28d-1d82cefc57b8,2226,-2,2023-10-13,Sale
281b83c4-c0b9-4c8f-8fb1-0c699108dd01,9436,-3,2023-03-16,Sale
67c4ef17-771a-4106-8bb0-32f3ac2a8e4a,6536,-4,2022-10-15,Sale
5a5c8efe-2719-4257-9c18-0c9fa6d0cd22,9502,-2,2023-03-16,Sale
535d82b2-1265-4131-b683-227177b927f3,232,-2,2023-07-11,Sale
76c14cac-c51c-481b-9588-b243344f6400,345,-4,2023-06-13,Sale
720deddd-4880-42a1-b171-7421c84e0708,6766,-3,2022-08-19,Sale
b77371bf-b076-4fcf-8aac-07247e7f5451,5726,-4,2023-02-25,Sale
076c1613-a40f-4223-ad2a-c4179c122dc1,2865,-2,2023-01-21,Sale
ceaed5ce-87df-4013-bd9e-99b9287f62df,1095,-5,2023-06-15,Sale
07c07316-8353-44af-bfa4-9f9bedc49f93,6687,-1,2023-07-23,Sale
a740ea62-536f-4866-8940-4eee5163450b,5475,-3,2023-06-12,Sale
b218315e-637d-4272-a448-dbc939c2c6ea,2512,-2,2023-02-05,Sale
be3ea1db-8302-48d4-a79f-6d49dbd34887,4500,-3,2022-06-11,Sale
27a41106-4663-4648-8b0d-47d5f7f09a4b,2107,-4,2023-09-29,Sale
cbd6fedf-df4d-4d99-8c68-ccf943c98729,6059,-4,2022-04-29,Sale
ea88c5b6-1d2a-458b-8628-6deff696e722,8121,-5,2023-03-27,Sale
57836b00-1625-4127-9bf8-e6da10cfafd3,6770,-4,2022-03-07,Sale
d3dfe83a-8835-4cf1-b14a-071d8d6e477b,7453,-1,2023-11-03,Sale
890e985d-6605-4400-879b-f80352b8848a,345,-1,2022-06-27,Sale
b36cf97e-7df4-4e30-8bd4-d0186c123316,7795,-4,2023-07-01,Sale
d4f6644f-5244-4511-b6f5-a4f63530d704,5962,-5,2022-08-17,Sale
403114af-6406-4cf9-8677-0ba53e871eca,4438,-3,2023-09-13,Sale
7cc58cf6-a9d2-4f97-a79b-8f5d4795c3db,6856,-2,2023-06-06,Sale
c49faa2f-06d0-4003-aa39-767de31e52a8,4131,-5,2023-11-15,Sale
14129f75-fb53-483f-a3e9-0df0db739328,3952,-5,2023-05-10,Sale
f88a58d0-2207-4cd8-8d50-920605954b41,1043,-1,2023-01-21,Sale
90a8403d-67ca-4a4b-8e74-f5bf272949c2,6001,-4,2022-08-19,Sale
cb30a629-fa13-4949-bae6-ed765be54f1a,1756,-4,2023-09-06,Sale
2e5b5e52-c220-44c9-94d0-b1e286d7f759,7569,-5,2022-06-10,Sale
bb2576ed-0d67-46df-966a-8afdd1d7269b,4438,-5,2021-11-21,Sale
5c4ca862-0b36-4553-926a-5d71cda56101,5967,-3,2023-05-21,Sale
02e024df-01bb-4b96-87be-fb6eed8533c0,4313,-3,2022-10-05,Sale
e7134075-7bfe-4705-9d9c-92e886a86e16,3942,-2,2023-10-27,Sale
afcf9fd9-5157-4215-82ba-5f880057d6ff,6892,-4,2022-04-05,Sale
42175905-1f6a-4eea-8058-9f2f9a1b3569,1738,-1,2022-05-19,Sale
fefe8c6b-d2ae-4a87-b4c1-3eb173a0c62d,4518,-3,2023-07-26,Sale
12d33a1c-f694-4915-b95c-17deb86b6cea,4592,-1,2022-07-29,Sale
eab2a824-f2e8-4554-937d-6b7d2f2240b8,4270,-2,2023-01-01,Sale
18240d0c-381e-4686-8b16-248b2e60fe47,9407,-5,2023-04-16,Sale
11eb2517-fb42-4cf2-91f0-57951315c41f,5382,-2,2022-02-05,Sale
1572bb0c-3c13-4829-9beb-250bdfc77b31,1869,-1,2022-03-31,Sale
ac9dd925-9033-4301-8abe-45c4fee3294a,8134,-1,2022-06-17,Sale
525012f1-e61d-4865-81f0-cdf83f9f6c4b,6001,-2,2022-03-11,Sale
8a41b530-cb60-4d63-b5df-b92e84b09e6d,5274,-1,2021-11-22,Sale
98b1c2fb-dd65-44e7-87c4-c9dfc7d27b56,6001,-4,2023-09-20,Sale
f70b99ca-545a-4af3-886f-6ccb845e7c6a,1819,-3,2022-03-18,Sale
92f16a53-e6d0-46ad-b3ef-fcda457e389d,4071,-4,2023-08-01,Sale
9190fdf0-e09c-46a0-bc3a-217ae77cc9f3,2994,-3,2023-08-11,Sale
571c28e3-4f33-4e5c-9d04-7caa513ab97c,8463,-4,2022-10-04,Sale
44c654e4-3d88-4565-8858-a50ccb41355c,6149,-4,2023-07-18,Sale
317adfdf-7997-442d-9d8c-349a175e3e4c,6766,-5,2022-07-01,Sale
316832bb-4d23-45a9-821c-2e281abbbaa8,8762,-3,2022-02-16,Sale
c32c4b6b-1906-4a6d-8abd-f9e370265e2a,3966,-3,2022-01-10,Sale
66cf74c0-2078-4a80-8eff-24baf1bc9f23,4438,-4,2022-01-16,Sale
ffd43a70-2608-4817-9369-9461baaa29a3,8762,-1,2023-03-08,Sale
8364dff6-f1e7-4d09-8fb3-89dceb8793a5,8188,-4,2021-11-27,Sale
ca989132-2eca-4c97-99ad-81ece8d7015d,4292,-3,2023-09-13,Sale
ef4ae79c-2cbd-4b89-b818-f2c0d449b645,1095,-5,2022-05-28,Sale
4b2be24a-8194-4199-9ba8-5f4a96eea0da,485,-5,2022-11-20,Sale
6880994c-63b5-4c50-8ab0-4a3d432689b3,5967,-3,2023-07-05,Sale
5fbfc1f5-852a-452f-a0d2-2ce31c246ae0,5962,-3,2023-03-14,Sale
88281be6-a0c5-49d9-a35a-3d753a615f77,6686,-2,2021-12-27,Sale
13c8cc63-f2bd-4a28-91c9-ed20a7228a7b,5967,-3,2022-08-02,Sale
95509344-0dc3-4aa1-bb5c-567b55f0d433,2206,-2,2023-04-21,Sale
97c0b50b-3255-4799-b973-5708b5db3938,1073,-3,2022-05-28,Sale
4a93ed8f-2e37-4d77-8801-d97c51eb3b4b,1819,-5,2023-11-01,Sale
de56e260-fa32-420d-9592-28d47563de88,1161,-5,2023-07-26,Sale
f13d67ba-4722-4933-b7fe-57a15e3dccef,3962,-1,2022-12-19,Sale
c0ed43d6-abfb-4615-8bee-eebb3c884d2f,1869,-1,2023-02-23,Sale
b63c8ae4-c8f8-4378-95bc-c509e7c868b5,7795,-4,2022-03-03,Sale
812748bc-5c4f-42ae-bb72-fce343c7407e,8101,-2,2022-02-27,Sale
e2519f14-8a99-4e97-863c-7155333c047d,159,-5,2023-03-30,Sale
f5cc0e16-bdcc-452c-a402-d23f128c7cf7,3401,-1,2023-03-27,Sale
569e0dc1-c14b-4ceb-9426-fac4a79030ac,4339,-4,2023-10-08,Sale
06c85685-8ac9-44a0-905c-47d592bedd74,2066,-1,2023-01-04,Sale
7abe0908-96bc-43a6-bddf-d6def04464eb,9854,-5,2022-10-29,Sale
692cdb87-4c89-4aa9-8564-e571bf467db3,4335,-2,2023-08-27,Sale
00eca284-2f98-4724-a2d5-5dc8fdb33848,8831,-2,2022-07-18,Sale
faba719f-1d4f-4a24-8e60-834781a08258,485,-4,2022-07-20,Sale
423315d8-f897-45b8-ab59-69cd00445b7b,4500,-1,2023-09-13,Sale
b714671e-1af6-4fdc-a7c0-0f0756eca777,3952,-2,2023-06-11,Sale
77454b8a-acb9-4d5a-bb91-1614b34c4797,1958,-4,2023-10-03,Sale
0ee54c68-87fb-43da-8e31-3070e06f29de,1738,-2,2022-02-13,Sale
efaa10b8-1aa9-4a82-bb34-cec5b0666328,4500,-5,2022-08-22,Sale
19a557cf-e480-48ac-b528-ef8825e6a352,8241,-1,2021-11-24,Sale
38ab467d-157c-4ceb-9dde-4b3de2e83f7d,9194,-4,2023-06-15,Sale
38307836-9d3a-40e6-88c9-21f9a8279430,1566,-3,2023-06-05,Sale
f061ee8b-75ef-4782-9ff5-433b44d33b80,2512,-3,2022-06-25,Sale
f0196941-3183-4382-81b2-e6332d2a8341,4537,-4,2023-06-07,Sale
53bf6fa0-605a-4696-b6ba-92eae31d0bb2,1530,-2,2021-11-29,Sale
9165e28c-ae66-42c3-8198-30276e59ca39,1566,-4,2022-11-23,Sale
f67606ee-e6f6-45e6-91ed-3285288ed396,6856,-2,2022-03-26,Sale
8f389844-84dd-4c76-94c1-ddbc9ddad0ed,4292,-5,2023-02-14,Sale
9828c9df-b75e-4e62-b4fd-d076941905e4,8762,-3,2022-09-28,Sale
7668c517-6444-4bfc-a409-87484e21e1e2,6446,-1,2021-12-08,Sale
bf0dd664-e533-4985-b3df-d86fd3b06bb9,8017,-1,2023-05-30,Sale
293dc797-790e-4575-8434-ab53fd6ba504,345,-1,2022-12-27,Sale
653f1aef-d190-4936-bcdf-c9eaaa96ceef,9436,-1,2023-02-24,Sale
c643a341-321b-453c-a1aa-c7601c9ce3dd,1958,-2,2023-01-11,Sale
2eb2bea5-ac81-4e64-9376-d6e9eb4c7c89,8831,-4,2023-03-28,Sale
1ce3f924-386e-4c74-aa3d-15e8df231143,1161,-4,2022-02-03,Sale
456ea16b-88fa-4505-bf84-cb6032b01733,4500,-2,2023-09-30,Sale
c142efd2-77f0-4ff6-8cf3-865adb763a18,7174,-2,2023-05-19,Sale
be5ea659-3a51-4f79-a593-95eb8f2af58d,5549,-2,2022-12-24,Sale
c90be4d4-9e7b-4839-a02f-b0219d698f09,8076,-3,2023-03-21,Sale
9d9253f9-1d03-413d-9e47-729878008df8,5914,-2,2022-06-08,Sale
e74a7a5a-d130-4713-8072-6470841459ca,8862,-3,2022-02-22,Sale
d8c1c3b2-5780-49d7-aafa-08e6ba11fdc9,617,-5,2022-09-12,Sale
b945e404-d41a-42f0-9aa4-9ee6982f9582,661,-2,2023-11-13,Sale
52353613-01ec-423a-96de-5b85a4832078,7620,-2,2023-04-10,Sale
0d685f2a-9b92-4978-b503-b166b3ab387e,6070,-3,2023-02-16,Sale
770c7ebe-c016-46fb-a4b8-9763a84a4944,8121,-1,2023-01-01,Sale
ad30e8ba-74a5-4e81-afa4-85b9fa70e7b6,9410,-2,2023-10-30,Sale
ca211ce9-0437-4bb7-ad82-9b5204ff937a,1530,-2,2023-09-19,Sale
4a0b14d2-aca2-4446-9e9a-a93c034a2c66,2512,-4,2022-07-04,Sale
7f86f076-2c8a-4663-bca0-7df30f1845e4,8762,-4,2022-01-30,Sale
2099c2ae-1e5e-4542-af25-7c7e0a40ec6b,2508,-5,2023-09-21,Sale
6b3486d5-ff4d-48eb-8e0c-2b55d76b54aa,6162,-3,2023-10-23,Sale
b94a1109-7592-4372-9b43-648e9f2a30f5,2427,-3,2021-12-21,Sale
51ee7442-2be9-4d61-87d9-ec903a3fcb28,5188,-4,2023-08-24,Sale
342d1827-b97e-457a-b136-0c871e4ba739,6436,-3,2023-02-08,Sale
277cf608-39f0-4ab9-9417-49d0dc02e5b9,485,-3,2023-09-30,Sale
a35425ad-f8b3-4e44-9417-636dbca6d584,4438,-1,2022-12-01,Sale
472c8969-e646-42ad-aaf2-c8f89c1a6a69,3449,-5,2022-04-18,Sale
dcd64d32-08f1-4b73-a93d-1e738df3718e,2323,-3,2022-02-15,Sale
748dbba3-fdcd-4bc7-9f65-1f31a50f4cfa,4462,-5,2022-04-03,Sale
8f806d0e-4038-40ca-9ceb-9403e87f09db,8134,-3,2023-02-12,Sale
39420dce-f07a-46f4-8885-3b00529eaa6d,835,-5,2022-12-26,Sale
08b0e725-57a7-440d-b7ad-aeb4979d9388,158,-1,2023-04-25,Sale
a9ad5a59-be63-4db5-858e-58fa489dca66,12,-1,2021-11-16,Sale
de861979-89a9-4d9e-8fdd-84ff4e9dbea5,2523,-1,2022-11-30,Sale
36003a8c-9186-43fc-bab7-f1484b652784,8241,-5,2023-06-16,Sale
36e0bce2-55f5-45bd-b685-73ee4deeaeb2,6165,-4,2022-11-07,Sale
49053dbf-2e97-416b-a4d6-b650d166ba5c,5967,-4,2021-12-15,Sale
80f1d644-c778-4454-8f55-58ca6b3df8e3,7174,-4,2023-08-18,Sale
6f7aab55-fc97-4103-8957-e20cd366db85,5704,-3,2023-10-04,Sale
c72afaa2-4ee5-466a-a24c-67657c9baa42,8456,-1,2023-04-25,Sale
735db424-7d85-4a75-8d76-891fb5c0812a,2994,-1,2023-09-04,Sale
e6bbc3a4-2f30-4b4d-89de-c7dde80779ca,9891,-3,2022-08-16,Sale
10eb1dfc-cfc8-400f-9359-261e3e9f949e,9502,-2,2023-11-11,Sale
8143e60d-1c7b-486c-960b-afd0a33246c9,1219,-3,2022-11-14,Sale
9da78cca-fa9d-48a5-9112-023815e61bc8,8971,-2,2022-09-28,Sale
de55c8ed-16da-4ae6-983c-d544c111bc0e,2886,-2,2023-06-06,Sale
74cfaa5d-8b44-4548-addf-0d61a524f043,5864,-3,2022-08-30,Sale
37b84493-6847-4817-828f-d04586adb8c1,5475,-2,2023-10-09,Sale
cb4adeaf-e520-4beb-a18f-7c01da3fbe61,5998,-3,2023-07-04,Sale
8cb61685-66d6-4745-86c4-19b6890b2e25,8188,-1,2023-11-10,Sale
6ccbe80f-bc41-490e-994c-7fb5f1f70000,2508,-4,2023-08-28,Sale
9aa5f277-72c1-4dd2-99c8-0a54b9ebe8e0,2994,-4,2023-08-11,Sale
1156413c-b810-40fb-846f-570d17cc15dd,5475,-5,2022-06-04,Sale
f41df61e-4c63-4b3c-b90a-dfd141be07cd,5531,-4,2022-06-29,Sale
ebe86826-fa01-4c27-94cf-49d31013e6a8,7177,-5,2022-08-03,Sale
d6dd3e0a-be78-4027-a58c-fff12d08f9ae,9536,-1,2022-09-30,Sale
e89b5c74-2aa2-4554-adfe-fdf14bf24954,1958,-3,2022-05-23,Sale
b0abdb13-f87b-4c5b-a84e-7c78c24c623c,217,-5,2022-12-31,Sale
96aa6f91-7573-4b38-9c0f-169f8763f34b,7866,-3,2023-06-11,Sale
eb9e1ecc-c16d-4133-a748-97cf791ac7b9,8463,-3,2022-07-29,Sale
ff9d73b3-be40-437f-8049-041d7a2fc16a,6059,-5,2022-02-13,Sale
aab59e26-4ded-4276-9ac7-7d4b37317d88,7569,-1,2023-11-06,Sale
8354f392-73d5-4105-9af2-a6625e839427,2489,-2,2023-10-28,Sale
8392f6fa-5eb4-46a4-9f7f-12d5b3f876e8,2059,-3,2023-10-06,Sale
424b8244-8270-4b25-ac33-1cab2607ed9c,6832,-4,2022-11-30,Sale
6d29a2ee-f176-4b78-a2ec-0baf83780ed0,12,-4,2022-03-22,Sale
8213a2e0-cccc-4b5f-930a-97446e405d12,7177,-4,2023-01-19,Sale
2995d31d-50a0-4e91-a9ce-7fb6dc77aee3,9502,-4,2022-09-12,Sale
24f6dc0c-aac4-4017-8647-509a6c1aeff0,6766,-2,2022-06-27,Sale
8713a0d4-f1d9-43b1-a7d4-30aafc86af85,6302,-3,2023-06-19,Sale
fcfa0ad8-2a5a-4c0a-a12f-83c1c6ec2579,1308,-2,2022-07-12,Sale
935236ac-9e23-4396-b6af-67168101e093,217,-3,2023-01-30,Sale
b4c0f511-191e-454f-a738-658efd7f5e04,2489,-4,2022-04-02,Sale
004d956d-6c30-4bf8-a4cb-762db4e49a3a,2865,-4,2023-09-08,Sale
5d7229c7-7ae7-472a-b29f-0ae9ee8d824b,9677,-4,2022-12-05,Sale
fbf03f5e-91ed-4c9c-9946-bd8ecbfaec7e,8854,-4,2023-01-27,Sale
b8160e67-54ed-4095-936b-1c71bbcce86a,1893,-2,2023-10-10,Sale
