TransactionID,OrderID,Amount,Date,Type,DiscountApplied,DiscountID
803911,856438,2084.781402,2022-12-12,Sale,True,647691.0
601619,977003,1374.5984680000001,2023-09-11,Sale,True,238599.0
524258,457972,2673.23,2023-02-19,Refund,False,
522370,523647,1519.14736,2023-06-30,Sale,True,138449.0
727374,696464,3749.657894,2023-06-03,Refund,True,952515.0
62369,358883,1159.321487,2023-04-02,Refund,True,754581.0
575760,828648,2342.02,2023-08-24,Refund,False,
309224,657507,42.52605,2023-08-07,Sale,True,129730.0
454329,235173,228.379392,2022-12-02,Sale,True,271582.0
42608,162063,1094.63208,2022-02-20,Refund,True,995923.0
885100,716142,4410.32,2023-10-11,Sale,False,
544348,320052,620.2,2022-05-24,Sale,False,
284329,997319,824.29,2023-06-12,Sale,False,
528146,465146,1451.064652,2022-10-18,Sale,True,710931.0
216728,346919,2909.269784,2022-09-10,Refund,True,92983.0
10473,905338,1957.3124550000002,2022-05-13,Sale,True,169874.0
271233,489789,714.08,2023-01-02,Refund,False,
890348,245479,4213.78,2022-07-18,Sale,False,
671879,323473,3600.21,2023-08-19,Sale,False,
842458,13247,1478.46,2023-06-24,Sale,False,
869678,820681,4636.89,2023-09-01,Refund,False,
554596,179652,3049.016157,2022-08-06,Sale,True,458319.0
768016,380529,2561.18341,2023-04-23,Refund,True,501056.0
234459,915371,3772.27,2022-05-22,Refund,False,
25263,125449,4065.500199,2022-02-19,Refund,True,242465.0
770925,292763,4874.1,2022-07-13,Sale,False,
56926,360198,843.252868,2022-05-01,Refund,True,952515.0
998764,745897,473.1448020000001,2023-10-30,Refund,True,450061.0
287800,575397,4119.28,2022-10-29,Refund,False,
267629,164842,3529.4901219999997,2022-04-28,Refund,True,169874.0
892931,718171,2588.81,2022-07-01,Sale,False,
466886,881214,880.91,2023-06-14,Refund,False,
129854,172913,1730.3151710000002,2023-06-16,Refund,True,381374.0
31003,724090,1303.6055169999997,2023-02-03,Refund,True,359733.0
783848,609638,1265.2260909999998,2023-07-21,Sale,True,37255.0
445544,417609,3184.067016,2022-07-01,Sale,True,450061.0
692109,681482,437.917145,2023-05-08,Refund,True,946939.0
208253,148833,2301.607251,2023-02-19,Refund,True,458319.0
403998,257135,566.15,2023-07-18,Sale,False,
459629,884987,85.011576,2023-01-21,Sale,True,491980.0
931703,457324,2301.290788,2023-08-27,Sale,True,654865.0
661165,934898,4266.31,2023-06-28,Refund,False,
520260,649535,1062.25,2022-09-18,Sale,False,
900822,104834,1094.77,2023-06-06,Sale,False,
656138,641897,3729.19,2022-01-08,Sale,False,
558489,546331,368.95,2022-01-24,Refund,False,
740808,858685,3638.88,2022-03-19,Sale,False,
883301,630966,2661.4084319999997,2022-04-02,Refund,True,911523.0
780939,697405,119.95626700000001,2023-01-19,Refund,True,702235.0
801857,304907,2690.37,2022-01-02,Refund,False,
821171,592267,657.630402,2022-01-30,Refund,True,992978.0
756956,244131,4639.03,2022-11-04,Sale,False,
649450,977155,1727.3369180000002,2022-09-02,Sale,True,832104.0
456697,714634,1681.87492,2023-04-19,Refund,True,138449.0
7941,100095,1843.9842419999998,2022-10-12,Refund,True,458319.0
941965,997893,1172.9200700000001,2023-07-10,Sale,True,314799.0
472300,262254,2582.5358699999997,2022-03-15,Refund,True,501056.0
503602,842484,3944.33,2023-03-10,Refund,False,
715822,381215,1425.00468,2022-05-29,Sale,True,616107.0
536924,484832,1374.794738,2023-05-10,Sale,True,169874.0
136411,157683,109.738944,2023-11-01,Refund,True,835477.0
793899,519314,546.24,2023-03-08,Sale,False,
7210,116011,233.50021499999997,2022-12-27,Sale,True,956653.0
416915,244722,1498.19079,2022-02-20,Refund,True,967503.0
86702,248333,1161.642406,2022-04-30,Refund,True,45654.0
306638,527799,431.743428,2022-10-19,Refund,True,907097.0
711051,826677,2155.520592,2022-04-21,Refund,True,982993.0
910668,483582,1212.25,2023-04-15,Sale,False,
523290,497970,2171.75816,2022-03-12,Refund,True,673065.0
696624,568072,4297.9,2022-10-01,Refund,False,
624302,187041,2202.2011199999997,2023-11-16,Sale,True,729373.0
418825,655189,279.55,2022-02-03,Refund,False,
240245,175778,2399.78,2023-11-08,Refund,False,
167134,647867,2449.16,2022-10-19,Refund,False,
169069,527708,3190.7310700000003,2022-09-14,Refund,True,728627.0
230731,623443,2363.36,2023-09-08,Sale,False,
94565,866763,2874.5494,2022-10-02,Refund,True,292158.0
70792,860727,3463.17,2022-06-10,Refund,False,
388210,460928,2771.62536,2023-05-04,Refund,True,381183.0
909376,218152,4486.06,2022-02-12,Refund,False,
977553,767230,3852.75,2023-10-24,Sale,False,
957991,314268,2821.544841,2022-12-29,Refund,True,242465.0
558738,328985,2160.222972,2023-09-02,Refund,True,218303.0
58830,347082,2374.87,2023-05-01,Refund,False,
265565,310564,2574.331956,2022-04-10,Refund,True,907097.0
415432,26910,1417.7540999999999,2023-07-25,Refund,True,487409.0
776390,437279,3043.03,2022-12-01,Sale,False,
417287,953934,1250.543502,2023-11-15,Refund,True,381374.0
243777,170543,2444.2216169999997,2022-07-18,Sale,True,865589.0
251163,186454,2364.66048,2022-07-11,Refund,True,314799.0
663505,459540,2447.64,2023-08-16,Sale,False,
153938,912904,1336.3734929999998,2023-08-02,Refund,True,979437.0
879315,236375,1865.604808,2023-09-16,Refund,True,952515.0
166267,442117,1060.5190120000002,2023-03-09,Refund,True,321058.0
246848,406596,755.780169,2022-03-29,Sale,True,995923.0
319204,473195,1488.21,2022-11-24,Refund,False,
81661,113887,3460.34,2022-04-07,Refund,False,
749760,881755,1348.42,2022-10-17,Refund,False,
30582,618995,1779.6285779999998,2023-08-13,Refund,True,979437.0
775521,701367,206.414163,2022-05-05,Sale,True,339428.0
721932,963516,2106.3331200000002,2023-05-13,Refund,True,138449.0
742952,102632,4309.26,2023-09-25,Refund,False,
562009,646723,899.436294,2022-11-15,Sale,True,654865.0
514627,816744,2073.89505,2023-02-28,Refund,True,992978.0
901382,176185,4197.95,2022-10-21,Sale,False,
700359,601085,4977.8,2022-11-20,Refund,False,
715848,934563,1910.86,2022-07-23,Refund,False,
649647,399315,872.062632,2022-03-08,Refund,True,292158.0
761023,633787,800.904,2022-11-23,Refund,True,324530.0
521259,60910,2640.97,2022-10-29,Sale,False,
647401,22313,2176.750352,2022-12-24,Refund,True,482024.0
503056,381590,2307.411054,2023-03-17,Sale,True,450061.0
873226,24271,1204.28,2022-05-30,Sale,False,
232769,717109,4166.32,2022-02-11,Refund,False,
172390,301239,3654.63,2022-08-06,Refund,False,
742921,314932,1645.924868,2022-05-23,Refund,True,946939.0
805122,855889,1540.07325,2023-08-27,Sale,True,647691.0
65616,908185,836.1058680000001,2023-10-20,Refund,True,626524.0
388005,13983,3896.4,2023-04-28,Refund,False,
346877,59669,1201.145256,2022-06-09,Refund,True,381183.0
735404,971321,963.209173,2022-09-28,Refund,True,37255.0
528765,283604,413.52,2023-10-30,Refund,False,
568303,809567,3946.945563,2023-05-06,Sale,True,270469.0
323593,944018,2730.221568,2023-07-21,Refund,True,871719.0
826013,367615,337.07,2022-08-15,Sale,False,
763832,380578,4793.63,2023-03-14,Sale,False,
191156,850074,4119.8,2022-05-02,Sale,False,
264243,613361,4020.81,2023-01-10,Refund,False,
660996,534106,1186.04,2022-11-12,Refund,False,
799447,487765,2604.813564,2023-09-04,Refund,True,922872.0
969068,839627,1159.445952,2023-05-24,Refund,True,381183.0
201607,336528,1193.126184,2023-05-31,Refund,True,911523.0
932636,825712,4023.49,2022-04-20,Refund,False,
579904,369174,1344.410014,2022-06-06,Refund,True,66755.0
983593,690284,1579.9787880000001,2022-05-04,Sale,True,754581.0
145759,96613,1388.97,2022-07-31,Refund,False,
338001,124552,534.341106,2022-07-05,Refund,True,450061.0
238956,983168,947.61,2022-04-29,Refund,False,
24140,408177,3648.5901759999997,2022-04-02,Refund,True,234627.0
474571,180600,3507.79,2023-01-10,Refund,False,
412861,225365,1304.51,2022-12-24,Refund,False,
122565,601507,1300.4555619999996,2023-05-09,Refund,True,729373.0
481905,430134,140.57,2022-12-11,Sale,False,
391925,901465,2141.6979,2021-12-02,Refund,True,693497.0
794529,666416,1780.2008640000001,2023-11-12,Refund,True,191986.0
370061,202398,1976.030862,2023-02-05,Refund,True,450061.0
856350,132969,2774.0,2023-04-23,Refund,False,
747995,995978,750.0399050000001,2023-02-24,Sale,True,321058.0
770370,353192,2938.44,2022-09-28,Refund,False,
471988,87858,258.3924,2022-12-05,Sale,True,448326.0
69504,878186,3749.080734,2023-10-28,Refund,True,316697.0
552294,350218,2357.074088,2022-08-20,Sale,True,218303.0
9126,571564,1126.429376,2022-06-14,Refund,True,166362.0
997145,344093,804.24987,2023-02-27,Sale,True,951109.0
680739,995200,2599.8860160000004,2022-04-06,Refund,True,461329.0
534513,592041,3960.23,2022-12-28,Refund,False,
968989,338778,591.794272,2023-04-23,Refund,True,359733.0
407621,96977,854.68,2023-06-10,Sale,False,
580487,445594,79.43054000000001,2022-12-23,Sale,True,379177.0
558428,758771,3338.02126,2023-05-09,Refund,True,379177.0
906054,309886,2525.9884650000004,2022-03-29,Refund,True,900443.0
543741,655630,622.587324,2022-01-15,Refund,True,966969.0
125665,232203,1108.7,2022-01-09,Refund,False,
968229,968416,4254.622763,2022-06-01,Sale,True,321058.0
998302,241996,749.54,2023-04-29,Sale,False,
657752,824821,1947.900341,2022-01-27,Refund,True,499875.0
571406,132666,785.0,2022-11-10,Refund,False,
430345,322987,4246.53,2022-08-16,Sale,False,
394341,8621,370.858469,2022-05-30,Refund,True,946939.0
793359,688911,382.769824,2023-01-21,Sale,True,39567.0
28435,878574,2764.89,2023-07-26,Refund,False,
139185,560980,1408.591665,2022-07-02,Refund,True,191986.0
220574,712277,2397.5431500000004,2022-09-16,Refund,True,84135.0
296395,766522,1580.24,2022-08-16,Sale,False,
702871,923084,3938.6992400000004,2023-10-22,Sale,True,482024.0
960592,697691,3157.9487360000003,2022-03-20,Refund,True,832104.0
264756,659364,1917.3179319999997,2023-03-23,Refund,True,341670.0
754748,40720,2287.08,2022-08-11,Sale,False,
880877,474532,4216.65,2023-10-11,Sale,False,
464558,614097,602.61453,2023-01-09,Sale,True,487409.0
355237,424214,135.73,2022-08-12,Sale,False,
387294,348227,1726.95,2022-07-02,Sale,False,
143465,649069,2219.1282180000003,2022-12-15,Refund,True,844971.0
154009,623985,3539.77662,2021-12-26,Refund,True,908394.0
826847,543351,2311.122,2022-02-20,Refund,True,956653.0
457534,528179,43.607592,2022-01-04,Sale,True,907097.0
661575,883615,1493.6091900000001,2022-06-07,Sale,True,415054.0
826193,890002,2747.7277160000003,2023-09-26,Refund,True,928744.0
362235,448350,3274.4586839999997,2023-03-20,Refund,True,654865.0
658198,449290,1001.750724,2023-02-15,Refund,True,450061.0
235379,307343,660.174625,2022-04-29,Sale,True,321058.0
806909,406091,2634.308304,2023-08-22,Refund,True,292158.0
440479,461051,2348.9775659999996,2022-07-13,Refund,True,37255.0
407177,569750,2540.92,2022-06-17,Refund,False,
11285,888994,3563.1,2021-12-17,Refund,False,
238996,729020,1697.95305,2023-07-24,Refund,True,270469.0
51230,328452,1673.0666959999999,2023-11-03,Refund,True,967503.0
540621,295235,3668.1626240000005,2022-03-14,Refund,True,835477.0
118201,474196,1610.63,2023-08-12,Sale,False,
801185,398063,837.891123,2022-12-02,Refund,True,966969.0
28016,418414,1518.8368609999998,2023-04-22,Refund,True,754581.0
322144,492317,3117.213484,2023-09-26,Refund,True,234627.0
958838,439988,299.59565,2022-10-06,Refund,True,946939.0
130589,617955,4106.16,2023-05-15,Refund,False,
611449,577601,727.02455,2022-10-14,Refund,True,415054.0
275796,697409,869.7311030000001,2022-04-27,Sale,True,499875.0
216200,16271,2949.09,2022-09-27,Sale,False,
383567,950093,67.86293500000001,2023-08-17,Sale,True,728627.0
96248,773383,318.948109,2023-04-07,Refund,True,359733.0
906789,63591,2425.251654,2023-06-02,Refund,True,316697.0
266243,393200,474.870662,2023-05-04,Refund,True,729373.0
251344,427519,428.3,2022-05-28,Refund,False,
577662,147710,3020.166576,2023-06-24,Sale,True,992978.0
221375,174120,2587.77798,2023-03-13,Sale,True,487409.0
334966,846673,4208.53963,2021-12-06,Sale,True,875403.0
310438,791961,865.62,2023-07-04,Refund,False,
439424,629419,2964.2594879999997,2022-05-13,Refund,True,381183.0
29179,521689,130.468274,2022-06-07,Refund,True,66755.0
216123,257564,190.991815,2022-06-06,Refund,True,501056.0
106611,169683,2038.18,2022-07-28,Refund,False,
968720,341488,214.06385500000002,2022-11-17,Sale,True,499875.0
419282,407954,2132.184951,2022-04-11,Sale,True,644698.0
957088,426024,2987.58,2023-10-06,Refund,False,
502441,294193,4339.0,2022-09-17,Sale,False,
914185,469277,2565.544554,2023-07-14,Refund,True,571714.0
639707,306898,4377.26,2022-01-18,Refund,False,
935725,645696,1901.2625999999998,2023-08-04,Sale,True,3691.0
953394,482404,850.7350530000001,2021-12-07,Refund,True,864367.0
91225,799845,1416.98271,2023-11-02,Refund,True,616107.0
904908,526047,2937.68,2022-08-29,Sale,False,
220141,913705,79.796414,2022-10-17,Sale,True,92878.0
357857,241947,2495.475723,2022-03-21,Refund,True,644698.0
194034,720370,4953.5,2023-10-01,Refund,False,
537890,868549,1730.69,2023-09-12,Refund,False,
875678,774440,3231.15692,2022-11-15,Refund,True,908394.0
783217,306499,275.16,2023-03-14,Refund,False,
14566,245412,943.238986,2022-08-05,Refund,True,946939.0
272448,493933,485.6029500000001,2022-03-28,Refund,True,314799.0
721839,642177,2634.149397,2022-09-02,Refund,True,808068.0
4962,890162,2922.95,2022-10-31,Sale,False,
711277,913827,3058.89984,2022-07-14,Refund,True,169874.0
23689,402742,1697.5619359999998,2023-01-22,Refund,True,797694.0
692344,429882,2037.05,2022-10-25,Refund,False,
744478,555859,2709.601242,2023-02-03,Sale,True,13103.0
273780,339243,4882.95,2022-02-01,Refund,False,
945880,727334,1662.35,2022-11-07,Refund,False,
387543,229283,2597.52456,2022-02-17,Refund,True,248321.0
169477,562994,3457.906176,2022-08-20,Refund,True,66755.0
949540,167505,3509.97,2023-04-09,Sale,False,
117731,852614,3367.7891680000002,2023-03-14,Refund,True,13415.0
604304,459533,2719.85,2023-09-12,Refund,False,
158651,84118,3113.99,2022-03-30,Refund,False,
738134,13469,4236.31,2022-01-03,Refund,False,
267645,466910,4738.89,2023-08-21,Sale,False,
49640,969906,4270.5,2021-12-17,Sale,False,
111085,278440,1273.98933,2022-10-14,Refund,True,900443.0
922828,700212,704.74,2022-02-26,Refund,False,
862290,365895,2005.94,2022-01-01,Sale,False,
867524,43792,1179.27897,2023-02-10,Refund,True,982993.0
46829,804299,2441.2,2023-02-01,Refund,False,
543774,648454,405.668601,2023-10-07,Refund,True,626524.0
172334,55094,2570.88,2022-12-29,Refund,False,
321955,93344,3506.6223430000005,2022-02-17,Sale,True,797694.0
506161,466880,217.285104,2023-05-23,Refund,True,992978.0
724160,552098,736.037712,2023-09-07,Sale,True,218303.0
297039,216456,1181.71075,2023-05-09,Refund,True,951109.0
308276,916282,4392.388989,2022-11-28,Sale,True,169874.0
745726,198543,664.093816,2023-07-01,Sale,True,491980.0
195341,130021,2304.719087,2023-09-29,Refund,True,967503.0
899246,378985,3774.61,2022-01-22,Refund,False,
530410,501729,63.600336,2023-01-06,Sale,True,271582.0
136857,431011,1788.215112,2023-01-20,Refund,True,864367.0
266554,648133,904.7969840000001,2022-09-27,Refund,True,935900.0
15466,79331,990.093312,2023-02-24,Refund,True,871719.0
607044,200544,1847.46,2022-07-14,Refund,False,
33728,491216,1555.9911180000001,2023-07-18,Sale,True,859909.0
870640,134904,4219.47,2023-07-16,Sale,False,
697274,239690,3784.45,2023-10-11,Refund,False,
889246,808837,3437.32,2021-11-18,Refund,False,
383156,669835,3232.4379400000003,2022-03-18,Refund,True,908394.0
886529,517839,2696.05,2023-02-10,Sale,False,
308961,219490,3232.8612810000004,2023-06-01,Refund,True,191986.0
678449,200086,3305.57,2023-04-25,Sale,False,
793793,79915,1595.01,2022-05-22,Refund,False,
216952,907209,4338.21,2022-10-21,Refund,False,
27648,681236,1222.65,2022-07-03,Refund,False,
10446,201770,2575.7,2022-01-13,Refund,False,
335351,561201,2369.95608,2022-05-17,Sale,True,951109.0
573475,330951,1037.35,2022-01-17,Refund,False,
958817,440304,4120.704148,2022-10-10,Sale,True,611682.0
628701,206891,931.4202339999999,2022-08-05,Refund,True,922872.0
383719,518286,2733.65,2021-11-16,Sale,False,
42527,620564,367.21152,2022-11-19,Sale,True,871719.0
365282,456908,614.103102,2022-09-19,Refund,True,808068.0
834092,440885,4537.43,2022-09-09,Refund,False,
611539,284787,4349.8,2022-11-05,Refund,False,
332537,944748,1778.26,2022-02-16,Sale,False,
515970,880442,507.472479,2022-03-25,Refund,True,864367.0
68540,615703,3046.462056,2023-10-07,Sale,True,911523.0
500028,671604,1188.82485,2023-09-20,Refund,True,132947.0
402460,904492,3703.77216,2022-09-12,Refund,True,871719.0
983957,988007,1123.88,2023-06-29,Sale,False,
649349,833960,205.59495599999997,2023-07-17,Refund,True,907097.0
900570,3763,3305.6677579999996,2022-12-27,Refund,True,952515.0
126442,676576,3714.85,2022-07-09,Refund,False,
698234,780794,2345.17,2022-09-29,Sale,False,
45410,622299,2487.982855,2023-07-24,Refund,True,410574.0
830013,674001,1590.666651,2022-07-28,Refund,True,797694.0
132868,961249,3633.94,2022-10-17,Sale,False,
397856,892236,2317.91287,2023-11-16,Refund,True,935900.0
951140,360580,3699.7,2023-05-27,Sale,False,
816706,83271,3009.5114909999998,2023-03-08,Refund,True,797694.0
364993,848263,3765.81,2022-01-02,Refund,False,
646209,174078,442.935301,2023-01-18,Refund,True,359733.0
943710,914616,248.8,2022-04-25,Refund,False,
486990,464632,1894.3,2023-10-31,Refund,False,
595095,994324,787.97,2022-08-11,Refund,False,
922072,759587,4351.44,2022-11-09,Refund,False,
882589,180180,4983.02,2023-10-11,Sale,False,
840655,975900,3796.65,2021-11-16,Refund,False,
376536,199724,775.5676,2023-07-05,Sale,True,951109.0
12758,697858,87.31,2022-01-27,Refund,False,
283913,756496,3414.55,2022-07-30,Refund,False,
666716,948300,1078.38755,2021-11-16,Refund,True,92878.0
499367,826616,1289.355804,2021-11-22,Refund,True,64948.0
752267,69692,420.502065,2022-08-21,Refund,True,808068.0
116421,203935,3205.56,2022-11-07,Sale,False,
386174,131081,557.5446450000001,2023-07-20,Refund,True,956653.0
569041,850876,1692.82,2022-08-10,Refund,False,
939963,522042,1516.61,2022-04-06,Sale,False,
430311,984140,3936.8312550000005,2021-12-22,Sale,True,270469.0
966313,199367,47.490674,2023-06-12,Refund,True,729373.0
223137,621042,1870.5197160000002,2022-01-24,Sale,True,461329.0
649971,778175,3037.49,2022-07-17,Refund,False,
677574,786315,690.89,2021-12-16,Refund,False,
255522,325153,1692.9901599999998,2022-01-01,Refund,True,45654.0
536908,275489,4310.22,2022-03-07,Sale,False,
137016,674040,352.53,2022-10-27,Refund,False,
331944,34831,4021.0649500000004,2022-06-16,Refund,True,911383.0
493070,87767,541.71,2023-03-25,Refund,False,
594601,655674,868.1555999999999,2023-09-10,Refund,True,448326.0
97059,63380,764.42,2023-03-16,Refund,False,
174370,430020,3213.19,2023-08-20,Refund,False,
441788,988049,2127.121195,2022-03-12,Refund,True,499875.0
790224,483873,2238.91,2023-05-03,Sale,False,
773080,825836,2241.77,2021-11-20,Refund,False,
643125,552248,356.5662990000001,2023-07-15,Refund,True,859909.0
895000,536504,1534.589056,2023-10-25,Refund,True,935900.0
362142,228798,1410.4,2021-12-17,Refund,False,
391120,434313,2576.77,2023-05-10,Sale,False,
106454,30103,2528.15,2023-07-02,Sale,False,
114854,378843,2159.12,2023-01-09,Refund,False,
296278,574243,423.54,2022-10-06,Sale,False,
602229,6057,2803.82,2022-01-11,Refund,False,
169398,43585,1179.50352,2022-10-20,Refund,True,673065.0
288922,755511,2333.75,2023-04-06,Refund,False,
146744,149290,3377.17,2022-10-10,Refund,False,
657006,253882,2292.17,2023-05-10,Sale,False,
771105,857197,602.2,2022-11-10,Sale,False,
559533,599153,2714.545224,2023-05-15,Sale,True,339428.0
563204,271565,2973.9965190000003,2022-07-27,Sale,True,381374.0
5018,927982,1102.7851110000001,2022-12-23,Refund,True,859909.0
671791,846695,2548.584431,2022-10-12,Sale,True,37255.0
598268,276,2457.3234660000003,2023-02-08,Sale,True,844971.0
918354,713196,313.8,2023-09-22,Sale,False,
770315,556854,4698.38,2022-03-14,Refund,False,
475979,910287,2642.64,2023-11-07,Refund,False,
260744,100325,1994.78,2023-01-05,Refund,False,
22990,535057,3412.83,2022-06-20,Refund,False,
738048,502372,2892.76,2022-10-15,Refund,False,
965495,716292,1017.4091880000001,2022-06-20,Sale,True,844971.0
461083,937019,2747.6310209999997,2022-10-01,Sale,True,865589.0
459539,749143,2562.122238,2023-04-09,Refund,True,982993.0
142195,173200,1167.922988,2022-04-06,Refund,True,92878.0
259854,152651,726.75524,2022-07-18,Refund,True,908394.0
432533,785861,2126.178369,2023-10-05,Sale,True,702235.0
446296,86589,453.76842,2022-07-23,Sale,True,950349.0
645596,578446,1518.727556,2022-04-16,Refund,True,489649.0
604364,301229,2526.364861,2022-04-13,Refund,True,321058.0
346833,601615,2839.61,2022-03-15,Sale,False,
503279,769216,62.49,2022-11-14,Refund,False,
73669,441271,403.02,2023-01-21,Sale,False,
922080,247212,1333.91,2022-09-26,Refund,False,
563990,142528,4542.59,2022-04-25,Sale,False,
16039,201265,2020.5548279999998,2022-10-21,Refund,True,218303.0
674532,584388,944.64,2022-02-24,Refund,False,
801010,464137,2259.83,2022-09-15,Refund,False,
744279,95119,1403.85,2023-05-25,Refund,False,
282120,934714,1692.02,2023-01-25,Sale,False,
510836,243443,3295.6728479999997,2023-07-11,Refund,True,324530.0
566455,233675,1657.06,2022-03-19,Refund,False,
681761,433295,774.2276039999999,2023-02-04,Sale,True,922872.0
105888,372928,1325.53,2022-10-09,Refund,False,
217846,762030,1312.81,2023-09-17,Sale,False,
575358,859099,1566.4,2022-02-05,Refund,False,
571462,253169,2467.27,2023-09-21,Sale,False,
788188,710270,665.6332199999999,2023-03-27,Sale,True,379177.0
118268,87859,3501.44,2023-06-29,Refund,False,
744209,878299,2373.77,2022-05-06,Sale,False,
887116,154414,2570.908186,2023-04-26,Refund,True,710931.0
958162,854284,3255.1614360000003,2023-08-07,Sale,True,864367.0
94551,5051,3320.893515,2022-01-06,Refund,True,875403.0
912545,116504,3573.086895,2023-02-20,Refund,True,482024.0
370566,309596,849.61,2022-06-11,Sale,False,
929512,201876,586.7214479999999,2022-07-15,Refund,True,92983.0
663606,241773,1283.342684,2022-05-08,Refund,True,228299.0
899306,530652,2427.290982,2023-08-16,Refund,True,647691.0
491474,102801,3511.71,2023-04-18,Refund,False,
755711,707854,396.46,2022-03-24,Sale,False,
412393,480925,4133.36,2023-03-01,Sale,False,
793701,580423,4168.77,2023-01-13,Refund,False,
200813,275040,441.40012,2023-03-15,Sale,True,234627.0
942474,673789,4239.591504,2022-11-29,Sale,True,611682.0
220712,265949,3701.69,2022-05-18,Sale,False,
959599,528703,2952.5316,2023-04-28,Refund,True,448326.0
758594,113419,1367.9228369999998,2022-09-24,Refund,True,995923.0
979777,408691,1426.86,2022-04-03,Sale,False,
293525,372624,2123.71,2023-09-26,Sale,False,
809233,452314,1695.08,2023-06-26,Refund,False,
528729,209016,1611.51,2022-07-02,Refund,False,
710044,844713,4382.79,2022-03-13,Sale,False,
417900,664860,3514.01,2022-08-20,Sale,False,
30129,117003,4353.583279,2022-11-23,Refund,True,321058.0
754267,287289,2555.08,2021-12-11,Sale,False,
510796,730012,4821.82,2022-05-18,Sale,False,
543198,646425,2223.28,2023-03-04,Sale,False,
777271,335731,4331.54,2022-01-08,Refund,False,
554143,623077,1892.21,2022-02-18,Refund,False,
553691,775798,2222.61,2023-08-26,Refund,False,
157426,860578,1102.604102,2022-05-27,Refund,True,710931.0
177124,794494,4473.57,2023-07-22,Refund,False,
517783,603910,1462.19994,2023-07-14,Refund,True,922872.0
400456,379625,3258.488752,2023-07-26,Refund,True,238599.0
886303,456252,1182.2098079999998,2023-03-31,Refund,True,381183.0
824470,902249,911.94,2023-08-25,Sale,False,
897692,921295,376.68708,2022-09-03,Sale,True,911523.0
37788,325410,595.0,2022-07-17,Refund,False,
729471,439655,2660.819804,2022-09-05,Sale,True,750504.0
807306,16931,3023.74,2022-06-10,Refund,False,
884817,726874,2733.17,2022-01-16,Sale,False,
497816,292823,2653.8552,2022-11-21,Sale,True,907097.0
228191,881642,4739.84,2023-05-18,Refund,False,
138774,202785,3788.371743,2022-08-19,Refund,True,808068.0
772373,828392,694.08339,2022-12-21,Refund,True,935900.0
27304,722397,923.59,2023-05-16,Refund,False,
455055,495620,1634.2275060000002,2023-09-09,Sale,True,844971.0
